title,year,department,award,film,img_link,film_link
Awards,1993,Feature films,"Award for best feature film
",Kurenai no buta,https://www.annecy.org/resources/images/t/930184.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930184
Awards,1993,Short films,"Audience Award
Special Distinction for humour
",Adam,https://www.annecy.org/resources/images/t/930713.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930713
Awards,1993,TV specials,"Award for best TV special
",Father Christmas,https://www.annecy.org/resources/images/t/930574.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930574
Awards,1993,Short films,"Special Distinction for a computer animation film
",Gas Planet,https://www.annecy.org/resources/images/t/930579.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930579
Awards,1993,TV series,"Award for best TV series (episode lasting less than 13 mn)
",Joe's Apartment,https://www.annecy.org/resources/images/t/930676.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930676
Awards,1993,Short films,"Grand Prix
",Le fleuve aux grandes eaux,https://www.annecy.org/resources/images/t/930677.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930677
Awards,1993,Short films,"Award for a first film
Audio-visual Award from the Ministry of Agriculture and Fisheries Commission
",Little Wolf,https://www.annecy.org/resources/images/t/930314.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930314
Awards,1993,Short films,"Special Distinction for artistic quality
",Screen Play,https://www.annecy.org/resources/images/t/930131.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930131
Awards,1993,Short films,"Award for best short film
",The Dream of a Ridiculous Man,https://www.annecy.org/resources/images/t/930705.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930705
Awards,1993,Short films,"Award for best short film
Youth Award from the Ministry of Youth and Sport
",The Sandman,https://www.annecy.org/resources/images/t/930571.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930571
Awards,1993,Short films,"Special Jury Award
",The Village,https://www.annecy.org/resources/images/t/930136.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930136
Awards,1993,"Educational, scientific or industrial films","Educational, scientific or industrial film Award
",Douze moustiques et cinq hommes,https://www.annecy.org/resources/images/t/930174.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930174
Awards,1993,Advertising films,"Award for the best commercial
",Fai la cosa giusta,https://www.annecy.org/resources/images/t/930660.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930660
Awards,1993,Animated sequences,"Award for the best credits, trailer, interlude, or animated sequence
",Leader iif and vc,https://www.annecy.org/resources/images/t/930325.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-930325
Awards,1993,Short Films out of Competition,"SACD Award
",Paroles en l’air,https://www.annecy.org/resources/images/t/950116.jpg,https://www.annecy.org/about/archives/1993/award-winners/film-index:film-950116
Awards,1991,Feature films,"Award for best feature film
",Robinson & Cie,https://www.annecy.org/resources/images/t/910314.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910314
Awards,1991,TV series,"Best TV series Award (episode lasting less that 13 mn)
","Ciné Si ""Le Manteau de la vieille dame""",https://www.annecy.org/resources/images/t/910313.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910313
Awards,1991,Short films,"Special Jury Award
",Creature Comforts,https://www.annecy.org/resources/images/t/910098.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910098
Awards,1991,Short films,"Fipresci International Film Critics' Award
",Door,https://www.annecy.org/resources/images/t/910233.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910233
Awards,1991,Short films,"Award for a first film
",Egoli,https://www.annecy.org/resources/images/t/910086.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910086
Awards,1991,Short films,"Award for best short film
",Entre deux sœurs,https://www.annecy.org/resources/images/t/910276.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910276
Awards,1991,Short films,"Special Distinction
",La pista,https://www.annecy.org/resources/images/t/910643.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910643
Awards,1991,Short films,"Special Distinction for a computer animation film
",Locomotion,https://www.annecy.org/resources/images/t/910566.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910566
Awards,1991,Short films,"Grand Prix
Audience Award
Youth Award awarded by the Ministry of Youth and Sport
",Sery volk end krasnaïa chapotchka,https://www.annecy.org/resources/images/t/910774.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910774
Awards,1991,Short films,"Press Award
",Strings,https://www.annecy.org/resources/images/t/910281.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910281
Awards,1991,Short films,"Special Distinction
",The Death of Stalinism in Bohemia,https://www.annecy.org/resources/images/t/910487.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910487
Awards,1991,TV series,"Best TV series Award (episode lasting up to 13 mn)
",Uncles and Aunts,https://www.annecy.org/resources/images/t/910337.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910337
Awards,1991,Short films,"Audio-visual Award from the Ministry of Agriculture and Forestry
",Wyscig,https://www.annecy.org/resources/images/t/910241.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910241
Awards,1991,Animated sequences,"Award for best credits, trailer, interlude or animated sequence
",Bande-annonce Ottawa 90,https://www.annecy.org/resources/images/t/910286.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910286
Awards,1991,Advertising films,"Award for best commercial
","Heat Electric ""Frank""",https://www.annecy.org/resources/images/t/910263.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910263
Awards,1991,Advertising films,"Award for best commercial
","Heat Electric ""Pablo""",https://www.annecy.org/resources/images/t/910262.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910262
Awards,1991,"Educational, scientific or industrial films","Commissioned film Award
",Sacajawea,https://www.annecy.org/resources/images/t/910078.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910078
Awards,1991,Advertising films,"Award for best commercial
","Trivial Pursuit ""Metamorphosis""",https://www.annecy.org/resources/images/t/910107.jpg,https://www.annecy.org/about/archives/1991/award-winners/film-index:film-910107
Awards,1989,Feature films,"Feature film Award
",Neco z alenky,https://www.annecy.org/resources/images/t/890697.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890697
Awards,1989,Short films,"Audience Award
",25 Ways to Quit Smoking,https://www.annecy.org/resources/images/t/890074.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890074
Awards,1989,Short films,"Award for short film
",Ab ovo,https://www.annecy.org/resources/images/t/890606.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890606
Awards,1989,TV series,"Award for a TV series (episode up to 13 mn)
","Alex n° 3 ""Nuit de Chine""",https://www.annecy.org/resources/images/t/890227.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890227
Awards,1989,TV series,"CANAL J Award for best short animation
","Charlotte, Fléo et Benjamin ""Le petit chat""",https://www.annecy.org/resources/images/t/890025.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890025
Awards,1989,Short films,"Special Distinction for technique serving the imagination
Press Award
",Den Offentlige Røst,https://www.annecy.org/resources/images/t/890499.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890499
Awards,1989,Short films,"Fipresci international film Critics' Award
",Grand National,https://www.annecy.org/resources/images/t/890187.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890187
Awards,1989,Short films,"CANAL+ Award
",Le sujet du tableau,https://www.annecy.org/resources/images/t/890191.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890191
Awards,1989,Short films,"Special Distinction for a 3D computer animation film
",Le topologue,https://www.annecy.org/resources/images/t/890791.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890791
Awards,1989,TV series,"Award for a TV series (episode lasting more than 13 min)
",Meet the Raisins,https://www.annecy.org/resources/images/t/890132.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890132
Awards,1989,Short films,"Special Distinction for a scenario
",Nayedine s prirodoï,https://www.annecy.org/resources/images/t/890701.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890701
Awards,1989,Short films,"Award for a first film
",Pencil Dance,https://www.annecy.org/resources/images/t/890214.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890214
Awards,1989,Short films,"Special Jury Award
",Sciany,https://www.annecy.org/resources/images/t/890544.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890544
Awards,1989,Short films,"Audience Award for a first film (La Poste)
","Sculpture, sculptures",https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890270
Awards,1989,Short films,"Fipresci International Film Critics' Award
",Slike iz sjecanja,https://www.annecy.org/resources/images/t/890261.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890261
Awards,1989,Short films,"Apollo Award
",Technological Threat,https://www.annecy.org/resources/images/t/890189.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890189
Awards,1989,Short films,"Grand Prix
Award from the ministry of Agriculture and Forest
Secretary of Ministry for Youth and Sports Award
",The Hill Farm,https://www.annecy.org/resources/images/t/890465.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890465
Awards,1989,Short films,"CANAL+ Award
",Thulé,https://www.annecy.org/resources/images/t/890208.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890208
Awards,1989,Short films,"Special Jury Award
",Uzbudljiva ljubavna prica,https://www.annecy.org/resources/images/t/890265.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890265
Awards,1989,Advertising films,"Award for best commercial
","Lurpak ""Hang Glider""",https://www.annecy.org/resources/images/t/890236.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890236
Awards,1989,Animated sequences,"Award for best credits, trailer, interlude or animated sequence
",Stille Nacht,https://www.annecy.org/resources/images/t/890458.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890458
Awards,1989,"Educational, scientific or industrial films","Commissioned film Award
",The Quitter,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890339
Awards,1989,Short Films out of Competition,"Press Award
",Balance,https://www.annecy.org/resources/images/t/890203.jpg,https://www.annecy.org/about/archives/1989/award-winners/film-index:film-890203
Awards,1987,Feature films,"Award for feature film
",When the Wind Blows,https://www.annecy.org/resources/images/t/870629.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870629
Awards,1987,Short films,"Secretary of State for Youth and Sports Award
",An Inside Job,https://www.annecy.org/resources/images/t/870106.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870106
Awards,1987,Short films,"Award for 2D computer animation
",Carnets d'esquisses,https://www.annecy.org/resources/images/t/870522.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870522
Awards,1987,Short films,"Third Special Jury Award
",Dver,https://www.annecy.org/resources/images/t/870420.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870420
Awards,1987,Short films,"Second Special Jury Award
Mellow Manor Award
Ufoleis, teaching league Award
",Girls' Night Out,https://www.annecy.org/resources/images/t/870047.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870047
Awards,1987,Short films,"Grand Prix (ex æquo)
Audience's Award
CANAL+ Award
",L'homme qui plantait des arbres,https://www.annecy.org/resources/images/t/870216.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870216
Awards,1987,Short films,"Award for a first film
",Lafertovskaya makovnitsa,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870425
Awards,1987,Short films,"Award for 3D computer animation
",Luxo Jr.,https://www.annecy.org/resources/images/t/870329.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870329
Awards,1987,TV series,"International Federation of Film Societies Special Distinction
","Pat & Mat ""Jablko""",https://www.annecy.org/resources/images/t/870638.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870638
Awards,1987,Short films,"First Special Jury Award
International Federation of Film Societies Award
Fipresci International film Critics' Award (ex æquo)
",Seiltänzer,https://www.annecy.org/resources/images/t/870187.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870187
Awards,1987,Short films,"Grand Prix (ex æquo)
The magazine Animatographe Award
",Smatchkan sviat,https://www.annecy.org/resources/images/t/870382.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870382
Awards,1987,Short films,"Soroptimist Award
",Tables of Content,https://www.annecy.org/resources/images/t/870085.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870085
Awards,1987,TV specials,"Award for a TV film
Fipresci International Film Critics' Award
",The Black Dog,https://www.annecy.org/resources/images/t/870506.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870506
Awards,1987,Short films,"ANPAS children and family Award
",The Mysterious Tadpole,https://www.annecy.org/resources/images/t/870220.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870220
Awards,1987,Short films,"Special Distinction for a film that expresses new generation animation
",The Victor,https://www.annecy.org/resources/images/t/870605.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870605
Awards,1987,"Educational, scientific or industrial films","Commissioned film Award
",Giordano,https://www.annecy.org/resources/images/t/870274.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870274
Awards,1987,Animated sequences,"Award for the best trailer, opening title or animated sequence
","MTV ""M-Mollusk""",https://www.annecy.org/resources/images/t/870581.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870581
Awards,1987,Advertising films,"Award for the best advertising film (ex æquo)
","Orangina ""Barman Story""",https://www.annecy.org/resources/images/t/870182.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870182
Awards,1987,Advertising films,"Award for the best advertising film (ex æquo)
","The Guardian ""Puppets""",https://www.annecy.org/resources/images/t/870290.jpg,https://www.annecy.org/about/archives/1987/award-winners/film-index:film-870290
Awards,1985,Feature films,"Award for feature film
",Dalias idok,https://www.annecy.org/resources/images/t/850557_01.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850557
Awards,1985,Feature films,"Kokak Award for the best French feature
",L'Enfant invisible,https://www.annecy.org/resources/images/t/850170_1.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850170
Awards,1985,Short films,"Kodak Award for the best French short
",5 doigts pour El Pueblo,https://www.annecy.org/resources/images/t/850174.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850174
Awards,1985,Short films,"Special Jury Award (ex æquo)
Fipresci international film Critics' Award
",Ad,https://www.annecy.org/resources/images/t/850508.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850508
Awards,1985,Short films,"Special Award for animation
",Carnival,https://www.annecy.org/resources/images/t/850232.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850232
Awards,1985,Short films,"Award for a first film (ex æquo)
",Charade,https://www.annecy.org/resources/images/t/850612.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850612
Awards,1985,Short films,"Fipresci international film Critics' Award
",Criminal Tango,https://www.annecy.org/resources/images/t/850015.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850015
Awards,1985,TV series,"Ministry of Culture Award for the best French animated film
",Croc-Note Show,https://www.annecy.org/resources/images/t/850651.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850651
Awards,1985,Short films,"Grand Prix
Audience Award
Banc-titre – Cartoon Factory Award for a first film
International Federation of Film Societies Award
",Een griekse tragedie,https://www.annecy.org/resources/images/t/850103.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850103
Awards,1985,Short films,"Special Award for writing
",Incubus,https://www.annecy.org/resources/images/t/850278.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850278
Awards,1985,Short films,"Special Jury Award (ex æquo)
",Paradise,https://www.annecy.org/resources/images/t/850367.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850367
Awards,1985,Short films,"Banc-titre – Cartoon Factory Award for best humour film
",Romeo i Julija,https://www.annecy.org/resources/images/t/850581.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850581
Awards,1985,Short films,"Award for a first film (ex æquo)
",Second Class Mail,https://www.annecy.org/resources/images/t/850518.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850518
Awards,1985,Short films,"Ufoleis, teaching league Award
",Skywhales,https://www.annecy.org/resources/images/t/850592.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850592
Awards,1985,Short films,"Ministry for Youth and Sports Award
",The Boy Who Cried Wolf,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850387
Awards,1985,"Educational, scientific or industrial films","Educational, scientific or industrial film Award
",Comet,https://www.annecy.org/resources/images/t/850344.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850344
Awards,1985,Animated sequences,"Award for best trailer, opening title or animated sequence
",The Entertainers,https://www.annecy.org/resources/images/t/850223.jpg,https://www.annecy.org/about/archives/1985/award-winners/film-index:film-850223
Awards,1983,Short films,"International critic's Award
",Ad astra,https://www.annecy.org/resources/images/t/830194.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830194
Awards,1983,Short films,"Award for a first film
",Album,https://www.annecy.org/resources/images/t/830336.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830336
Awards,1983,Short films,"Kodak Award
",Chronique 1909,https://www.annecy.org/resources/images/t/830083.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830083
Awards,1983,Short films,"Special Jury Award
",Dance of Death,https://www.annecy.org/resources/images/t/830020.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830020
Awards,1983,Short films,"Young Audience Award
",Historien om Lilla och stora kanin,https://www.annecy.org/resources/images/t/830283.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830283
Awards,1983,Short films,"Grand Prix
International Critics' Award
",Moznosti dialogu,https://www.annecy.org/resources/images/t/830250.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830250
Awards,1983,Short films,"Second Special Jury award
",Night Club,https://www.annecy.org/resources/images/t/830145.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830145
Awards,1983,Short films,"Third Special Jury Award
",Once Upon a Time There Lived a Dog,https://www.annecy.org/resources/images/t/830282.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830282
Awards,1983,Short films,"International Critics' Award
",Solo un bacio,https://www.annecy.org/resources/images/t/830209.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830209
Awards,1983,Short films,"Banc-titre Award
",The Great Cognito,https://www.annecy.org/resources/images/t/830298.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830298
Awards,1983,Short films,"Critic's Award
",Vincent,https://www.annecy.org/resources/images/t/830310.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830310
Awards,1983,Advertising films,"Advertising film Award
","Agis ""Régression""",https://www.annecy.org/resources/images/t/830207.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830207
Awards,1983,Commissioned Films,"Educational and scientific Award
",Le Sang,https://www.annecy.org/resources/images/t/830085.jpg,https://www.annecy.org/about/archives/1983/award-winners/film-index:film-830085
Awards,1981,Short films,"Special Jury Award
",Beginnings,https://www.annecy.org/resources/images/t/810071.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810071
Awards,1981,Short films,"Special Jury Award
",Crac !,https://www.annecy.org/resources/images/t/810090.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810090
Awards,1981,Short films,"Award for a first film
",Désert,https://www.annecy.org/resources/images/t/810181.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810181
Awards,1981,Short films,"Antenne 2 Grand Prix
",Morfocipris,https://www.annecy.org/resources/images/t/810109.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810109
Awards,1981,Short films,"Special Jury Award
",Neboder,https://www.annecy.org/resources/images/t/810308.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810308
Awards,1981,Short films,"Grand Prix
",Tango,https://www.annecy.org/resources/images/t/810230.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810230
Awards,1981,Advertising films,"Advertising film Award
","Philips ""Balzaal""",https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810216
Awards,1981,Short Films out of Competition,"International Critics' Award
",Semesterhemmet,https://www.annecy.org/resources/images/t/810262.jpg,https://www.annecy.org/about/archives/1981/award-winners/film-index:film-810262
Awards,1979,Short films,"Grand Prix (ex æquo)
",Afterlife,https://www.annecy.org/resources/images/t/790022.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790022
Awards,1979,Short films,"Award for a first film
",Barbe bleue,https://www.annecy.org/resources/images/t/790036.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790036
Awards,1979,Short films,"Third Special Jury Award
",L'âge de la chaise,https://www.annecy.org/resources/images/t/790023.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790023
Awards,1979,Short films,"Critics' Award - Antenne 2 Special Distinction
",L'E motif,https://www.annecy.org/resources/images/t/790043.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790043
Awards,1979,Short films,"Grand Prix (ex æquo)
",Mr Pascal,https://www.annecy.org/resources/images/t/790062.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790062
Awards,1979,Short films,"Special Jury Award
",Refleksy,https://www.annecy.org/resources/images/t/790099.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790099
Awards,1979,Short films,"Children's film Award
",Step by Step,https://www.annecy.org/resources/images/t/790135.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790135
Awards,1979,Short films,"Second Special Jury Award
",This Is Your Museum Speaking,https://www.annecy.org/resources/images/t/790033.jpg,https://www.annecy.org/about/archives/1979/award-winners/film-index:film-790033
Awards,1977,Short films,"Special Jury Award
",Allatsagok,https://www.annecy.org/resources/images/t/770123.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770123
Awards,1977,Short films,"Grand Prix (ex æquo)
",David,https://www.annecy.org/resources/images/t/770150.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770150
Awards,1977,Short films,"Émile Reynaud Award
",Dojoji,https://www.annecy.org/resources/images/t/770139.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770139
Awards,1977,Short films,"Special Jury Award
",Feniks,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770250
Awards,1977,Short films,"Children's film Award
",Icarus and the Wisemen,https://www.annecy.org/resources/images/t/770201.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770201
Awards,1977,Short films,"Award for a first film
",Le Fantôme de l'infirmière,https://www.annecy.org/resources/images/t/770094_1.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770094
Awards,1977,Short films,"Special Jury Award
",Ptica i crv,https://www.annecy.org/resources/images/t/770266.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770266
Awards,1977,Short films,"International Critics' Award
",Rondino,https://www.annecy.org/resources/images/t/770128.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770128
Awards,1977,Short films,"International Critics' Award
",The Metamorphosis of Mr Samsa,https://www.annecy.org/resources/images/t/770222.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770222
Awards,1977,Short films,"Grand Prix (ex æquo)
",The Sand Castle,https://www.annecy.org/resources/images/t/770067.jpg,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770067
Awards,1977,Animated sequences,"Advertising film Award
",Showtime Campaign,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1977/award-winners/film-index:film-770232
Awards,1975,Short films,"Special Jury Award
",Café bar,https://www.annecy.org/resources/images/t/750082.jpg,https://www.annecy.org/about/archives/1975/award-winners/film-index:film-750082
Awards,1975,Short films,"Critics' Award
",Closed Mondays,https://www.annecy.org/resources/images/t/750041.jpg,https://www.annecy.org/about/archives/1975/award-winners/film-index:film-750041
Awards,1975,Short films,"Children's film Award
","Kasparek, honza a drak",https://www.annecy.org/resources/images/t/750120.jpg,https://www.annecy.org/about/archives/1975/award-winners/film-index:film-750120
Awards,1975,Short films,"Award for a first film
",L'empreinte,https://www.annecy.org/resources/images/t/750065.jpg,https://www.annecy.org/about/archives/1975/award-winners/film-index:film-750065
Awards,1975,Short films,"Grand Prix
",Le Pas,https://www.annecy.org/resources/images/t/750071_1.jpg,https://www.annecy.org/about/archives/1975/award-winners/film-index:film-750071
Awards,1975,Short films,"Special Jury Award
",Tsaplia i jouravl',https://www.annecy.org/resources/images/t/750124.jpg,https://www.annecy.org/about/archives/1975/award-winners/film-index:film-750124
Awards,1973,Short films,"Special Jury Award
",Cœur de secours,https://www.annecy.org/resources/images/t/730062.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730062
Awards,1973,Short films,"Award for a first film
",Ego,https://www.annecy.org/resources/images/t/730058.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730058
Awards,1973,Short films,"Grand Prix
",Frank Film,https://www.annecy.org/resources/images/t/730065.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730065
Awards,1973,Short films,"Special Jury Award
","Och, och...",https://www.annecy.org/resources/images/t/730090.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730090
Awards,1973,Short films,"Distinction
Émile Reynaud Award
",Oni,https://www.annecy.org/resources/images/t/730094.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730094
Awards,1973,Short films,"Children's film Award
",Opera,https://www.annecy.org/resources/images/t/730093.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730093
Awards,1973,Short films,"International Critics' Award
",Sandman,https://www.annecy.org/resources/images/t/730003.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730003
Awards,1973,Short films,"Distinction in the children's category
",Tchou-tchou,https://www.annecy.org/resources/images/t/730037.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730037
Awards,1973,Short films,"Information film Award
",The Maggot,https://www.annecy.org/resources/images/t/730019.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730019
Awards,1973,"Educational, scientific or industrial films","TV Award
",A Goat in a Boat,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730039
Awards,1973,Short Films out of Competition,"Émile Reynaud Award
",La Tête,https://www.annecy.org/resources/images/t/730163.jpg,https://www.annecy.org/about/archives/1973/award-winners/film-index:film-730163
Awards,1971,Short films,"Grand Prix (ex æquo)
",Apel,https://www.annecy.org/resources/images/t/710084.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710084
Awards,1971,Short films,"Special Distinction
",Eggs,https://www.annecy.org/resources/images/t/710168.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710168
Awards,1971,Short films,"Children's film Award
",Evolution,https://www.annecy.org/resources/images/t/710025.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710025
Awards,1971,Short films,"Jury Distinction
",Laokoon,https://www.annecy.org/resources/images/t/710086.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710086
